,Date,Target,ICO_stationary,rain_stationary,Bond_stationary,Tea_stationary,Starbucks_stationary
57,1997-03-01,14.505,5.497500000000002,-14.783999999999963,0.28003947368421134,0.1059814408562918,-0.2258599832934034
58,1997-04-01,12.985227272727276,-8.309999999999988,63.50199999999998,0.19038636363636297,0.10088122485378026,0.043752888118630096
59,1997-05-01,12.907142857142857,18.137500000000003,-121.88000000000002,-0.17311255411255466,0.005037794029957077,0.11559075477329783
60,1997-06-01,12.671428571428573,-33.432500000000005,149.29899999999998,-0.21780952380952456,-0.03061463581960666,0.0992310533867985
61,1997-07-01,12.940340909090908,-19.732499999999987,-120.09699999999998,-0.2743051948051951,0.040614719154190126,-0.07344040560300347
62,1997-08-01,14.361904761904762,-0.017499999999984084,-11.144999999999982,0.08211471861472042,0.09485779345867762,0.009548759562900466
63,1997-09-01,14.889285714285712,11.862500000000011,78.71499999999997,-0.09376190476190605,-0.060624621816435464,-0.03350733771547387
64,1997-10-01,14.58695652173913,-2.8474999999999966,-111.67499999999998,-0.17002277432712187,0.06963369175880096,-0.16733337172512075
65,1997-11-01,15.193421052631582,1.289999999999992,103.976,-0.1579496567505716,0.06509890221135617,0.03110317392585471
66,1997-12-01,17.111363318181816,12.512500000000017,-11.618000000000038,-0.06915311004784819,0.008368249670516192,0.23179057798616476
67,1998-01-01,18.767187349999997,1.0649999999999977,-62.3136999999999,-0.2700363636363612,0.060624621816435464,-0.23814988565587691
68,1998-02-01,17.352959894736852,-2.2524999999999977,79.02369999999996,0.039136842105262026,0.09709112417531962,0.17448700484794388
69,1998-03-01,18.136363727272727,-11.292500000000018,59.04099999999998,0.0692631578947367,-0.20463266577950634,0.00880547995005343
70,1998-04-01,19.733928523809524,2.319999999999993,12.24199999999999,-0.00952380952380949,-0.16072244499049315,0.01243935448698441
71,1998-05-01,19.81187495,-1.3349999999999937,76.95400000000004,0.017823809523809686,-0.22314355131420882,-0.05572782622193506
72,1998-06-01,21.050994227272728,-3.6550000000000153,-147.168,-0.15639090909090925,0.0,0.013230647341526902
73,1998-07-01,22.7886365,-0.8674999999999926,136.88600000000008,-0.03790909090909089,0.07410797215372167,0.015831256924427883
74,1998-08-01,22.677604095238088,8.532500000000013,-49.970000000000084,-0.11980952380952381,0.011834457647002417,-0.38068283482419596
75,1998-09-01,19.885564571428574,-0.8275000000000148,-5.018999999999977,-0.5448095238095245,0.028987536873252395,0.13561145055925183
76,1998-10-01,19.378409181818174,1.3975000000000222,34.60099999999997,-0.26433549783549726,-0.005730674708985362,0.29218293092567305
77,1998-11-01,20.983437400000003,3.0150000000000006,-53.75399999999999,0.30040454545454676,-0.09015109699429669,0.09256794894502529
78,1998-12-01,21.150568090909086,2.5999999999999943,46.102999999999994,-0.1861318181818179,0.012500162764230716,-0.09745026451926131
79,1999-01-01,21.53421073684211,-3.5600000000000023,32.9717,0.0777870813397108,0.08338160893905133,-0.09300770862040042
80,1999-02-01,19.668421473684216,-4.597500000000011,-5.230700000000013,0.2763684210526334,0.011363758650315248,-0.061709592217011
81,1999-03-01,18.930706608695647,-0.7449999999999903,-137.786,0.23100457665903829,0.06559728248581287,0.19996692005004713
82,1999-04-01,19.432142619047614,0.06499999999999773,48.93800000000002,-0.053287784679091565,-0.010638398205055744,-0.044217503487156584
83,1999-05-01,19.959999900000007,5.827500000000015,-146.16600000000005,0.36235952380952696,-0.08944506035192656,0.008289226987607146
84,1999-06-01,20.50795472727272,-1.6200000000000045,115.90200000000004,0.3611772727272706,-0.01769957709940062,-0.13824665482198006
85,1999-07-01,20.231547857142857,-5.3999999999999915,-80.5790000000001,-0.11167965367965316,-0.005970166986504211,-0.3437262372307883
86,1999-08-01,19.73607895454546,1.142499999999984,100.72000000000008,0.15436147186147142,-0.006006024060212667,0.19810830256037926
87,1999-09-01,19.598512,-0.8875000000000028,145.82399999999998,-0.028504329004327644,0.17627924233799241,0.2166123025733886
88,1999-10-01,16.70119042857143,6.929999999999993,-89.29999999999998,0.19257142857142728,0.010050335853502013,-0.015342303177311778
89,1999-11-01,16.41547642857143,9.35499999999999,-99.14100000000002,-0.07842857142857351,-0.09982033528221113,0.12876955173734905
90,1999-12-01,16.453977045454543,2.799999999999997,19.332000000000022,0.2427251082251125,0.010989121575595284,-0.2516355964265562
91,2000-01-01,16.371874850000005,-16.03,-55.82500000000002,0.3874772727272706,0.026955809988527868,0.10812365901553056
92,2000-02-01,15.78625,-5.9375,45.61300000000003,-0.12964999999999982,0.11541617064611742,0.22814967933294228
93,2000-03-01,15.933695608695654,1.0224999999999937,87.81699999999998,-0.2707739130434783,-0.02398196468648539,-0.1588750735147757
94,2000-04-01,16.775,2.562500000000014,-189.29500000000002,-0.26824713958810076,-0.014670189747793216,-0.07070687009949084
95,2000-05-01,16.439772818181815,2.927499999999995,221.45700000000002,0.44864832535885135,-0.009901070982712312,-0.196214206548172
96,2000-06-01,17.55511359090909,-1.7724999999999937,-135.87400000000002,-0.343454545454545,0.019705071079332726,0.2942053108277931
97,2000-07-01,17.23000015,1.8725000000000023,91.40900000000002,-0.04417272727272614,0.028848154337658194,-0.035405082378897834
98,2000-08-01,18.17968734782608,-3.5124999999999957,-42.51600000000002,-0.21920869565217327,-0.004750602758597289,-0.08708573762478666
99,2000-09-01,17.923437449999994,2.7025000000000077,-108.16199999999995,-0.032341304347830224,0.004750602758597289,-0.016461202671499864
100,2000-10-01,18.38068190909091,1.1325000000000074,-35.303000000000026,-0.05304999999999893,-0.06865440473807816,0.07289116441264598
101,2000-11-01,19.58571438095238,-1.2425000000000068,89.78899999999999,-0.032666666666665733,0.020101179321087237,0.07972360045909821
102,2000-12-01,19.00187495,-1.572499999999998,-9.760999999999996,-0.4738833333333323,-0.04580953603129423,-0.16882200071070552
103,2001-01-01,21.141815714285716,2.947499999999998,35.271,-0.08883095238095251,-0.026386755173194665,0.03375932310208163
104,2001-02-01,22.10542763157894,1.9425000000000026,-119.2673,-0.050882205513785195,-0.08361414004113321,0.08269282811035006
105,2001-03-01,22.79573868181818,0.045000000000001705,91.5713,-0.21205502392344489,-0.029500664396698184,-0.1797365191684568
106,2001-04-01,22.0447373,-0.9599999999999937,78.69100000000003,0.2455681818181823,-0.14818051284075473,-0.004895776701322463
107,2001-05-01,22.708272681818176,2.022500000000001,-127.57999999999998,0.24579545454545482,0.01379332213233564,0.09822504755257677
108,2001-06-01,22.98095214285714,-2.137500000000003,63.869,-0.11404545454545545,-0.020761991448428496,0.04255085890546484
109,2001-07-01,23.458333619047607,-2.1000000000000014,9.247999999999962,-0.05423809523809364,0.07410797215372167,-0.05529957814877107
110,2001-08-01,24.560608782608696,0.8275000000000006,-72.31699999999998,-0.23876190476190562,-0.039740328649513934,-0.09139870113039317
111,2001-09-01,22.7869334,0.4624999999999986,14.408999999999963,-0.22646666666666615,-0.0627383406334232,-0.05243229057094356
112,2001-10-01,21.12678256521739,2.1199999999999974,167.066,-0.19379420289855087,-0.007220247973487304,0.23603265026365094
113,2001-11-01,22.89985733333333,1.7374999999999972,-86.16899999999995,0.06545134575569289,0.014388737452099676,0.011687153734272204
114,2001-12-01,24.63249985,-1.0375000000000014,70.13699999999997,0.4415095238095237,0.0212022076506031,-0.0301824031048481
115,2002-01-01,27.91547623809524,-0.4624999999999986,-116.1443,-0.056080952380952453,0.020761991448428496,0.08690918770694789
116,2002-02-01,28.32942063157895,0.31749999999999545,40.05460000000001,-0.08835588972431108,0.03367321510658794,-0.14848357394567113
117,2002-03-01,29.68424975,3.877500000000005,45.60169999999998,0.3696368421052645,0.019672765598705233,0.06864886567943973
118,2002-04-01,32.2436819090909,-1.0025000000000048,36.081999999999994,-0.07903636363636402,-0.033006296468170326,-0.01699027574717915
119,2002-05-01,34.663363909090904,-3.8599999999999994,28.158999999999963,-0.05304545454545462,-0.06947237281476681,-0.10447006898012945
120,2002-06-01,33.74330025,-2.0549999999999997,68.11500000000004,-0.24586818181818249,0.04225980928988271,0.11361017306752985
121,2002-07-01,33.01745422727272,0.3375000000000057,-132.689,-0.2870409090909076,0.020478531343540496,-0.1846624061119928
122,2002-08-01,33.99327231818182,-0.05749999999999744,4.628999999999991,-0.3675454545454553,0.013423020332140823,0.06284104440137184
123,2002-09-01,31.984899800000004,5.0049999999999955,-48.903999999999996,-0.3839136363636366,0.03922071315328157,0.08781320780497426
124,2002-10-01,31.46421752173913,1.5225000000000009,-28.504999999999995,0.058071739130433286,-0.006430890330291206,0.06922222872170591
125,2002-11-01,30.9694998,1.3950000000000031,61.90699999999998,0.11612826086956618,-0.01954459607297032,-0.10210049493619389
126,2002-12-01,31.148904857142853,-5.215000000000003,-80.43199999999999,-0.010459523809522864,-0.03344793406753954,-0.05445351794624265
127,2003-01-01,30.980333523809524,0.8300000000000054,47.95960000000001,0.003857142857142115,0.026847250036187376,0.08357702420543633
128,2003-02-01,30.87842142105263,-0.7900000000000063,23.60239999999999,-0.13441604010025054,-0.054435206555016435,0.04222781272789411
129,2003-03-01,30.920381142857146,-3.1924999999999955,-78.65299999999996,-0.09420300751879696,0.054435206555016435,0.024396049896574068
130,2003-04-01,31.183523857142855,2.2149999999999963,35.53,0.14295238095238005,-0.0066445427186678785,-0.0546948714892328
131,2003-05-01,31.925476,1.5324999999999989,-107.84799999999996,-0.3799999999999999,0.013245226750020045,-0.10082464104195621
132,2003-06-01,33.625142952380955,-2.9975000000000023,172.873,-0.2348095238095227,-0.013245226750020045,0.10549173295872705
133,2003-07-01,34.45922727272728,1.6700000000000088,-130.38700000000003,0.628292207792208,0.03278982282299037,0.05977068442211264
134,2003-08-01,34.09838123809524,1.2425000000000068,108.38899999999998,0.48061255411255477,0.0,-0.08786659439000477
135,2003-09-01,33.327857,1.6524999999999963,-15.656000000000006,-0.17052380952380997,0.01916991610772012,0.0760196911637796
136,2003-10-01,32.509781869565224,-3.0849999999999937,5.871000000000009,0.0025693581780537045,0.055398779389788544,-0.04609808492754541
137,2003-11-01,32.06052636842106,-1.6475000000000009,95.91,0.029846681922196083,-0.030397477184370914,0.011135943812659477
138,2003-12-01,31.569909181818186,2.585000000000001,-120.025,-0.035277511961722574,-0.018692133012152112,-0.037445393930118254
139,2004-01-01,31.19309955000001,5.095000000000006,38.786100000000005,-0.1297909090909073,0.024845998586529916,0.06429316512941075
140,2004-02-01,31.55494710526316,-0.8474999999999966,12.318900000000014,-0.06072105263158001,0.012195273093818848,0.006205625629106759
141,2004-03-01,34.562739391304355,-1.8199999999999932,-75.57900000000006,-0.2541876430205945,-0.037041271680348764,-0.08016900038446373
142,2004-04-01,36.58995223809524,-3.5900000000000034,55.15900000000002,0.5132277432712216,-0.03195159980660289,0.03319331489963284
143,2004-05-01,30.933800150000003,0.8025000000000091,94.18299999999999,0.37523095238095117,-0.013072081567353067,-0.03333935566066781
144,2004-06-01,27.608571428571434,3.2674999999999983,-379.664,0.020149999999999224,-0.006600684031352166,0.09993466368794168
145,2004-07-01,26.040476190476195,-5.234999999999992,356.86800000000005,-0.24419047619047518,0.013158084577510998,-0.021291968192317157
146,2004-08-01,25.419545181818187,-1.0250000000000057,-89.24699999999999,-0.20953679653679647,0.0258078839558733,-0.12051793180815684
147,2004-09-01,25.447143,4.1000000000000085,15.70399999999998,-0.15455844155844023,0.04362062247589016,0.05384738631415642
148,2004-10-01,27.10285709523809,0.42500000000000426,10.842000000000013,-0.0319047619047641,-0.08258659100927446,0.07936462839553693
149,2004-11-01,26.71857133333333,4.32,-106.299,0.10533333333333328,-0.0405460943943492,0.022736120339172494
150,2004-12-01,24.77454540909091,4.795000000000009,88.16100000000006,0.03367532467532541,0.0405460943943492,-0.03800252700527462
151,2005-01-01,25.859000299999998,-2.8400000000000034,12.469599999999943,-0.013418181818183328,0.0,-0.12135531243722175
152,2005-02-01,25.229473736842106,2.9750000000000227,-9.867600000000024,-0.05129473684210328,-0.0200675630508087,-0.0680971352659312
153,2005-03-01,24.62727290909091,3.614999999999995,8.432000000000073,0.3333492822966484,0.006734032181343608,0.15428528410723974
154,2005-04-01,22.67095223809524,-8.359999999999985,-102.05100000000004,-0.16040692640692278,-0.013513719166722282,-0.13593539167868762
155,2005-05-01,22.190000095238094,-3.527499999999989,75.43699999999998,-0.19266666666666765,-0.041672696400568476,0.1987852194775166
156,2005-06-01,23.41136359090909,-5.2124999999999915,79.49600000000001,-0.14347186147186175,-0.014285957247476055,-0.0876027763242111
157,2005-07-01,23.3210003,-4.570000000000007,-179.55800000000002,0.17844090909090848,0.04225980928988271,-0.06806399491205406
158,2005-08-01,21.825652260869564,0.052499999999994884,137.67600000000004,0.08282391304347758,0.03390155167568132,0.03701137628812923
159,2005-09-01,20.355714285714285,-1.272500000000008,-79.332,-0.062031055900619414,0.013245226750020045,-0.04167981809204546
160,2005-10-01,20.330000047619052,7.194999999999993,78.94799999999998,0.25985714285714234,0.013072081567353067,0.1564037738897328
161,2005-11-01,19.880952285714287,4.0175000000000125,-32.95599999999999,0.08238095238095156,-0.04652001563489261,0.03636573577728841
162,2005-12-01,20.98333338095238,0.5349999999999966,40.86299999999994,-0.07042857142857084,0.026847250036187376,-0.11696048642670442
163,2006-01-01,20.347000049999995,8.747500000000016,30.277000000000044,-0.054352380952381374,0.10668414258833536,-0.013826671888510056
164,2006-02-01,21.044210473684217,-7.519999999999996,-125.89099999999999,0.15724210526316007,0.3356215347408993,0.11125698253151262
165,2006-03-01,21.71782617391304,-6.3374999999999915,175.755,0.15446224256292673,-0.18147085491364123,-0.08349434811022638
166,2006-04-01,21.73105273684211,-0.39749999999999375,-63.84400000000002,0.2630640732265448,0.0,0.014874753254092266
167,2006-05-01,20.64136363636364,-1.4000000000000057,-38.946,0.1215406698564605,0.05460413403485198,-0.08089457228173158
168,2006-06-01,20.885000045454547,-1.1225000000000023,21.829000000000008,-0.003636363636365658,0.028573372444055778,0.01470237281059239
169,2006-07-01,21.141500000000004,3.5774999999999864,52.57499999999999,-0.020822727272726382,0.009345862418237871,-0.016974749209945017
170,2006-08-01,20.89608691304348,6.814999999999998,-183.936,-0.20879782608695674,-0.0283037761628524,-0.09604901657062603
171,2006-09-01,20.72350005,-1.2950000000000017,33.32400000000001,-0.15785217391304407,-0.1112256351102241,0.21075289353361315
172,2006-10-01,21.94954545454545,-2.822500000000005,26.846000000000032,0.007609090909091343,-0.07205331764005773,0.046731719183410014
173,2006-11-01,21.272381142857142,4.222499999999997,10.111999999999966,-0.13021861471861396,-0.011560822401075477,-0.1404336125965191
174,2006-12-01,20.4645,1.4724999999999966,-22.593000000000046,-0.03284047619047836,-0.005830920310793353,-0.010698209860807495
175,2007-01-01,20.3904999,-4.657499999999999,-41.63099999999994,0.20005000000000184,-0.005865119452398204,-0.004557686611674772
176,2007-02-01,21.539999947368425,-3.792500000000004,23.316000000000003,-0.03861052631578854,-0.02985296314968089,-0.03517177496860846
177,2007-03-01,21.7527275,-3.242500000000007,-12.370000000000005,-0.16269856459330168,-0.012195273093818848,-0.006031251117424752
178,2007-04-01,23.12099995,1.3875000000000028,115.90900000000002,0.1252590909090907,-0.024845998586529916,0.08739799833708295
179,2007-05-01,22.722727272727276,2.219999999999999,-72.524,0.059922727272728515,-0.025479085300985638,-0.07629347728062585
180,2007-06-01,21.457142666666673,6.227499999999992,-47.82600000000002,0.35444155844155834,0.068562671437296,-0.01641085698503142
181,2007-07-01,21.426190619047624,-2.3574999999999875,52.54300000000012,-0.10100000000000176,-0.012121360532344028,0.056772559106376796
182,2007-08-01,22.15565234782609,-0.39000000000000057,133.96799999999988,-0.32754037267080705,-0.018462062839735616,0.03677304076911625
183,2007-09-01,23.00947378947368,1.9425000000000097,-61.27199999999999,-0.15822654462242447,0.09474536758936658,-0.01382661738666835
184,2007-10-01,25.74782613043478,0.339999999999975,4.768999999999977,0.008183066361554303,-0.011363758650315248,-0.0403495833830827
185,2007-11-01,23.00952385714286,-3.3375000000000057,-67.06899999999996,-0.3724637681159422,-0.02312241742085419,-0.07384328681474628
186,2007-12-01,23.442499800000004,1.184999999999988,56.19900000000004,-0.05616666666666603,0.011628037995119023,0.011538359266342724
187,2008-01-01,22.476666619047613,1.8874999999999886,-13.758000000000067,-0.3740238095238082,0.21268442052407277,-0.0032559580330944193
188,2008-02-01,22.9275003,10.712499999999991,84.80100000000002,0.015023809523808218,0.12296171113483467,0.05833782415384503
189,2008-03-01,21.8094999,-8.084999999999994,-127.947,-0.24069999999999991,-0.14183019543921738,-0.006230647145332391
190,2008-04-01,24.03136359090909,-11.717499999999987,-55.57499999999999,0.15810909090909142,0.04652001563489261,0.04146885513308751
191,2008-05-01,23.475237857142854,-0.8974999999999795,265.1930000000002,0.22294805194805267,-0.027651531330509904,-0.03485765692183129
192,2008-06-01,23.031904904761895,5.827499999999972,-120.31900000000019,0.21057142857142752,0.07644169549994206,0.08710151288370982
193,2008-07-01,24.17590913636364,3.117500000000007,10.842999999999904,-0.10051948051948045,0.04237922296886065,-0.21690479174521715
194,2008-08-01,26.975237809523808,-2.7875000000000227,-34.890999999999906,-0.0977662337662335,0.07588469752487281,0.2353351845983176
195,2008-09-01,25.074762000000003,-4.4325000000000045,-3.5560000000000116,-0.210095238095239,-0.011605546120307508,-0.08298639929015761
196,2008-10-01,22.11478269565217,-12.829999999999984,-137.647,0.10490890269151132,-0.14190431343510124,-0.26448598015163616
197,2008-11-01,21.16000026315789,5.7949999999999875,185.532,-0.2584302059496566,-0.25388017696233955,0.09079601430173478
198,2008-12-01,22.73409090909091,2.207499999999982,-141.22200000000007,-1.1134808612440188,0.022858138076050416,0.16597946097303518
199,2009-01-01,21.8600001,9.89500000000001,74.70700000000011,0.07410454545454526,0.21292199724267125,0.0573370376671416
200,2009-02-01,19.342631842105266,-0.6124999999999972,-39.13400000000007,0.36827105263157867,-0.03248545514448864,-0.0007682827794510683
201,2009-03-01,17.287727,-1.2275000000000063,75.05100000000002,-0.04296650717703354,0.009389740349839748,0.030769067359468716
202,2009-04-01,19.479047571428573,3.6049999999999898,-117.44900000000001,0.09078354978355119,0.032186686495901284,0.11092642732253033
203,2009-05-01,21.16749985,7.7749999999999915,-243.6550000000002,0.386761904761904,0.0045146803545268455,-0.07056921063819832
204,2009-06-01,23.02318159090909,-6.862499999999983,276.07600000000014,0.42240909090909096,0.08211955161837459,-0.027820979346601993
205,2009-07-01,21.9413635,-7.907499999999985,-153.434,-0.17099999999999982,0.10245172490959487,-0.028559370018615082
206,2009-08-01,20.389523571428573,3.089999999999989,95.66300000000004,0.042781385281384754,0.05110601093349665,0.1850537712996747
207,2009-09-01,20.85857138095238,0.6125000000000114,-18.148000000000025,-0.1865238095238091,0.0553774694689535,-0.1896235907217072
208,2009-10-01,20.107727272727274,4.180000000000007,103.9,-0.02621212121212091,-0.1292117314800061,-0.02204796924955721
209,2009-11-01,18.2879999,-3.1125000000000114,-174.77300000000002,0.028895454545452726,0.10880285984879912,0.03361905802487408
210,2009-12-01,18.55227263636364,3.41249999999998,124.43700000000007,0.18569545454545633,0.02377021933391177,0.014580273041379765
211,2010-01-01,19.351579052631575,-0.7224999999999966,-73.9044000000001,0.1300071770334914,-0.04460430623675382,-0.04442457740506578
212,2010-02-01,17.492631631578945,-4.049999999999983,64.54250000000006,-0.03178947368420948,0.03109058707003154,-0.03905510898676745
213,2010-03-01,18.809565130434773,0.522500000000008,-50.73710000000004,0.03999771167047994,-0.04879016416943216,0.09201683410829142
214,2010-04-01,18.88952385714285,1.1074999999999875,242.53800000000004,0.1000724637681163,-0.07410797215372256,-0.02645033872325664
215,2010-05-01,18.51899995,0.897500000000008,-34.62799999999993,-0.4065833333333333,-0.10964317744982655,-0.02070806630322508
216,2010-06-01,16.40090881818182,9.392499999999984,-33.15400000000008,-0.21875,-0.03939240171066061,-0.00291532361196456
217,2010-07-01,15.215238000000001,4.1825000000000045,102.2540000000001,-0.20909523809523822,0.03509131981126945,-0.08451298428532983
218,2010-08-01,15.602727272727272,-3.592500000000001,-216.10300000000015,-0.29635930735930716,0.07871556746547448,0.024370809467722854
219,2010-09-01,15.771904714285714,-2.727499999999992,172.35400000000007,-0.05135497835497782,-0.020121403199421017,0.08829575529998968
220,2010-10-01,16.275238190476188,-6.890000000000015,-138.18400000000003,-0.1293333333333333,0.012121360532344916,0.01344274868662998
221,2010-11-01,16.919999952380955,7.217500000000001,240.065,0.23052380952380913,0.011976191046715101,0.04442196350112848
222,2010-12-01,18.17499995454545,3.6599999999999966,-87.874,0.5419826839826842,0.0652822920904157,-0.03991974760356021
223,2011-01-01,14.994500100000005,4.655000000000001,-63.71260000000001,0.0883863636363631,0.07171530851059327,-0.06262532459851222
224,2011-02-01,13.488947368421053,5.0625,5.092500000000001,0.1959342105263162,-0.03521490629106605,-0.001730790566319751
225,2011-03-01,11.306956521739128,-4.3075000000000045,-41.28789999999999,-0.15842334096109933,-0.01808367543329581,0.06813723715889441
226,2011-04-01,11.8695,-4.835000000000008,47.42599999999996,0.02653913043478351,-0.025879447987820825,-0.043928589860493084
227,2011-05-01,10.84190476190476,-10.925000000000011,-60.59700000000004,-0.27446666666666664,-0.018904154639152182,-0.03039575490511348
228,2011-06-01,9.518636363636364,-12.277500000000003,-55.505999999999915,-0.16687878787878851,0.03377431711860357,0.005023777652105821
229,2011-07-01,9.132500000000002,-1.7274999999999636,-48.39200000000011,-0.013504545454545713,0.032670782289549116,0.08947462272393647
230,2011-08-01,6.169999999999999,6.592500000000001,62.27100000000013,-0.6915152173913035,0.0,-0.16682924278531042
231,2011-09-01,5.065714285714286,4.58250000000001,10.084999999999923,-0.3225300207039339,-0.047540944769000504,0.11776481614237522
232,2011-10-01,5.828571428571428,-13.719999999999999,25.337000000000018,0.16357142857142848,0.007462721201589417,0.0061983940869736465
233,2011-11-01,6.090476190476191,3.9350000000000023,-79.33199999999997,-0.12214285714285733,-0.01121507082013995,-0.006025619802057847
234,2011-12-01,7.4242857142857135,1.1525000000000034,33.41099999999997,-0.035952380952380736,-0.018975901459005406,-0.004123364701237531
235,2012-01-01,9.072499999999998,5.914999999999992,37.057000000000016,-0.0253309523809524,0.0076336248550710195,0.02482152069896193
236,2012-02-01,11.113499999999998,-3.7075000000000102,-80.135,0.01419999999999999,0.0037950709685512507,-0.0405677575957224
