Date,Close
11/22/1995,1.375
11/24/1995,1.367188
11/27/1995,1.304688
11/28/1995,1.341797
11/29/1995,1.355469
11/30/1995,1.320313
12/1/1995,1.296875
12/4/1995,1.339844
12/5/1995,1.390625
12/6/1995,1.394531
12/7/1995,1.4375
12/8/1995,1.429688
12/11/1995,1.421875
12/12/1995,1.398438
12/13/1995,1.398438
12/14/1995,1.367188
12/15/1995,1.351563
12/18/1995,1.296875
12/19/1995,1.226563
12/20/1995,1.210938
12/21/1995,1.21875
12/22/1995,1.234375
12/26/1995,1.25
12/27/1995,1.296875
12/28/1995,1.289063
12/29/1995,1.3125
1/2/1996,1.21875
1/3/1996,1.09375
1/4/1996,1.0625
1/5/1996,1.125
1/8/1996,1.101563
1/9/1996,1.070313
1/10/1996,1.066406
1/11/1996,1.109375
1/12/1996,1.09375
1/15/1996,1.035156
1/16/1996,1.0625
1/17/1996,1.046875
1/18/1996,1.035156
1/19/1996,1.054688
1/22/1996,1.039063
1/23/1996,1.070313
1/24/1996,1.0625
1/25/1996,0.957031
1/26/1996,0.96875
1/29/1996,0.992188
1/30/1996,1.023438
1/31/1996,1.046875
2/1/1996,1.109375
2/2/1996,1.066406
2/5/1996,1.054688
2/6/1996,1.039063
2/7/1996,1.007813
2/8/1996,1.09375
2/9/1996,1.078125
2/12/1996,1.046875
2/13/1996,1.039063
2/14/1996,1.015625
2/15/1996,1.015625
2/16/1996,1.03125
2/20/1996,1.03125
2/21/1996,1.027344
2/22/1996,1.078125
2/23/1996,1.078125
2/26/1996,1.085938
2/27/1996,1.015625
2/28/1996,1.054688
2/29/1996,1.101563
3/1/1996,1.117188
3/4/1996,1.226563
3/5/1996,1.203125
3/6/1996,1.289063
3/7/1996,1.257813
3/8/1996,1.21875
3/11/1996,1.234375
3/12/1996,1.261719
3/13/1996,1.328125
3/14/1996,1.390625
3/15/1996,1.421875
3/18/1996,1.445313
3/19/1996,1.367188
3/20/1996,1.390625
3/21/1996,1.375
3/22/1996,1.359375
3/25/1996,1.351563
3/26/1996,1.367188
3/27/1996,1.367188
3/28/1996,1.390625
3/29/1996,1.457031
4/1/1996,1.570313
4/2/1996,1.554688
4/3/1996,1.539063
4/4/1996,1.625
4/8/1996,1.609375
4/9/1996,1.625
4/10/1996,1.578125
4/11/1996,1.554688
4/12/1996,1.5625
4/15/1996,1.585938
4/16/1996,1.664063
4/17/1996,1.632813
4/18/1996,1.664063
4/19/1996,1.625
4/22/1996,1.585938
4/23/1996,1.640625
4/24/1996,1.59375
4/25/1996,1.828125
4/26/1996,1.746094
4/29/1996,1.710938
4/30/1996,1.695313
5/1/1996,1.757813
5/2/1996,1.742188
5/3/1996,1.726563
5/6/1996,1.695313
5/7/1996,1.648438
5/8/1996,1.59375
5/9/1996,1.734375
5/10/1996,1.722656
5/13/1996,1.757813
5/14/1996,1.8125
5/15/1996,1.804688
5/16/1996,1.8125
5/17/1996,1.791013
5/20/1996,1.789063
5/21/1996,1.75
5/22/1996,1.742188
5/23/1996,1.734375
5/24/1996,1.75
5/28/1996,1.695313
5/29/1996,1.664063
5/30/1996,1.695313
5/31/1996,1.695313
6/3/1996,1.671875
6/4/1996,1.640625
6/5/1996,1.710938
6/6/1996,1.648438
6/7/1996,1.632813
6/10/1996,1.59375
6/11/1996,1.710938
6/12/1996,1.703125
6/13/1996,1.671875
6/14/1996,1.632813
6/17/1996,1.601563
6/18/1996,1.640625
6/19/1996,1.664063
6/20/1996,1.644531
6/21/1996,1.648438
6/24/1996,1.675781
6/25/1996,1.679688
6/26/1996,1.683594
6/27/1996,1.6875
6/28/1996,1.765625
7/1/1996,1.8125
7/2/1996,1.78125
7/3/1996,1.8125
7/5/1996,1.761719
7/8/1996,1.683594
7/9/1996,1.742188
7/10/1996,1.640625
7/11/1996,1.5625
7/12/1996,1.585938
7/15/1996,1.496094
7/16/1996,1.507813
7/17/1996,1.554688
7/18/1996,1.5625
7/19/1996,1.523438
7/22/1996,1.5625
7/23/1996,1.5
7/24/1996,1.445313
7/25/1996,1.488281
7/26/1996,1.671875
7/29/1996,1.648438
7/30/1996,1.664063
7/31/1996,1.625
8/1/1996,1.71875
8/2/1996,1.742188
8/5/1996,1.757813
8/6/1996,1.789063
8/7/1996,1.84375
8/8/1996,1.820313
8/9/1996,1.851563
8/12/1996,1.84375
8/13/1996,1.777344
8/14/1996,1.835938
8/15/1996,1.828125
8/16/1996,1.828125
8/19/1996,1.804688
8/20/1996,1.796875
8/21/1996,1.78125
8/22/1996,1.90625
8/23/1996,1.875
8/26/1996,1.890625
8/27/1996,1.90625
8/28/1996,2.007813
8/29/1996,2.0625
8/30/1996,2.046875
9/3/1996,2
9/4/1996,2.15625
9/5/1996,2.039063
9/6/1996,2.085938
9/9/1996,2.09375
9/10/1996,2.070313
9/11/1996,2.03125
9/12/1996,2.132813
9/13/1996,2.15625
9/16/1996,2.195313
9/17/1996,2.1875
9/18/1996,2.234375
9/19/1996,2.1875
9/20/1996,2.210938
9/23/1996,2.195313
9/24/1996,2.15625
9/25/1996,2.09375
9/26/1996,2.09375
9/27/1996,2.054688
9/30/1996,2.0625
10/1/1996,2.195313
10/2/1996,2.3125
10/3/1996,2.445313
10/4/1996,2.5
10/7/1996,2.427731
10/8/1996,2.257813
10/9/1996,2.21875
10/10/1996,2.28125
10/11/1996,2.304688
10/14/1996,2.320313
10/15/1996,2.335938
10/16/1996,2.28125
10/17/1996,2.304688
10/18/1996,2.34375
10/21/1996,2.289063
10/22/1996,2.296875
10/23/1996,2.28125
10/24/1996,2.265625
10/25/1996,2.257813
10/28/1996,2.234375
10/29/1996,2.21875
10/30/1996,2.1875
10/31/1996,2.03125
11/1/1996,2.039063
11/4/1996,2.089844
11/5/1996,2.132813
11/6/1996,2.15625
11/7/1996,2.148438
11/8/1996,2.085938
11/11/1996,2.09375
11/12/1996,2.101563
11/13/1996,1.992188
11/14/1996,2.148438
11/15/1996,2.132813
11/18/1996,2.1875
11/19/1996,2.226563
11/20/1996,2.203125
11/21/1996,2.226563
11/22/1996,2.25
11/25/1996,2.25
11/26/1996,2.21875
11/27/1996,2.132813
11/29/1996,2.164063
12/2/1996,2.242188
12/3/1996,2.25
12/4/1996,2.210938
12/5/1996,2.132813
12/6/1996,2.058594
12/9/1996,2.15625
12/10/1996,2.09375
12/11/1996,2.070313
12/12/1996,2.066406
12/13/1996,2.054688
12/16/1996,2
12/17/1996,1.992188
12/18/1996,1.914063
12/19/1996,1.96875
12/20/1996,1.914063
12/23/1996,1.851563
12/24/1996,1.851563
12/26/1996,1.96875
12/27/1996,1.90625
12/30/1996,1.851563
12/31/1996,1.789063
1/2/1997,1.734375
1/3/1997,1.875
1/6/1997,1.851563
1/7/1997,1.851563
1/8/1997,1.835938
1/9/1997,1.859375
1/10/1997,1.882813
1/13/1997,1.820313
1/14/1997,1.804688
1/15/1997,1.875
1/16/1997,1.882813
1/17/1997,2.03125
1/20/1997,2.007813
1/21/1997,2.007813
1/22/1997,2.109375
1/23/1997,2.1875
1/24/1997,2.148438
1/27/1997,2.132813
1/28/1997,2.15625
1/29/1997,2.121094
1/30/1997,2.148438
1/31/1997,2.140625
2/3/1997,2.234375
2/4/1997,2.21875
2/5/1997,2.234375
2/6/1997,2.257813
2/7/1997,2.25
2/10/1997,2.1875
2/11/1997,2.15625
